Uid	Term	Term_Score
647	gaming	27.7613
648	all	100
648	remote	28.54707
648	gaming	27.7613
649	all	100
649	games	31.7364
650	all	100
650	stream	27.31586
650	games	31.7364
651	all	100
651	streaming	27.29296
651	geforce	29.801
651	games	31.7364
652	all	100
652	games	31.7364
653	all	100
653	streaming	27.29296
653	nvidia	35.66807
653	game	26.56835
654	all	100
654	nvidia	35.66807
654	games	31.7364
655	all	100
655	stream	27.31586
655	games	31.7364
656	all	100
656	geforce	29.801
656	stream	27.31586
656	gaming	27.7613
656	games	31.7364
657	all	100
657	gaming	27.7613
658	all	100
658	stream	27.31586
658	nvidia	35.66807
658	gaming	27.7613
658	game	26.56835
659	all	100
659	gaming	27.7613
660	all	100
660	gaming	27.7613
661	all	100
661	controller	28.56096
662	all	100
662	games	31.7364
662	play	7.710384
663	all	100
663	best android	45.0793
663	android box	43.46378
663	games	31.7364
664	all	100
664	streaming	27.29296
664	gaming	27.7613
665	all	100
665	games	31.7364
666	all	100
666	controller	28.56096
666	streaming	27.29296
666	game	26.56835
667	all	100
668	all	100
668	controller	28.56096
668	stream	27.31586
668	games	31.7364
669	all	100
669	games	31.7364
670	all	100
670	streaming	27.29296
670	gaming	27.7613
671	all	100
671	android tv	42.96536
671	shield	36.59625
671	nvidia	40.76477
671	boxes	32.40374
672	all	100
672	games	31.7364
672	kids	15.28897
673	all	100
674	all	100
674	game	26.56835
675	all	100
675	controller	28.56096
675	stream	27.31586
675	nvidia	35.66807
675	games	31.7364
676	all	100
676	gaming	27.7613
676	love	5.380913
676	kids	15.28897
677	all	100
677	android	35.81115
677	stream	27.31586
677	gaming	27.7613
677	games	31.7364
678	all	100
678	keyboard	9.883478
678	gaming	27.7613
678	mouse	15.17577
678	games	31.7364
678	play	7.710384
678	pc	8.614049
679	all	100
679	games	31.7364
680	all	100
680	games	31.7364
681	all	100
681	android	35.81115
681	games	31.7364
682	all	100
682	stream	27.31586
682	game	26.56835
683	all	100
683	google play	53.70535
683	play store	60.52608
683	android	35.81115
683	games	31.7364
684	all	100
684	gaming	27.7613
685	all	100
685	game	26.56835
686	all	100
686	gaming	27.7613
687	all	100
687	streaming	27.29296
687	gaming	27.7613
688	all	100
688	controller	28.56096
688	remote	28.54707
688	games	31.7364
689	all	100
689	stream	27.31586
689	games	31.7364
690	all	100
691	all	100
691	games	31.7364
692	all	100
692	nvidia	35.66807
692	games	31.7364
693	all	100
693	stream	27.31586
693	game	26.56835
694	all	100
694	streaming	27.29296
694	nvidia	35.66807
694	games	31.7364
695	all	100
695	google play	53.70535
695	play store	60.52608
695	nvidia	40.76477
695	games	31.7364
696	all	100
696	nvidia	35.66807
696	games	31.7364
697	all	100
697	geforce	29.801
697	games	31.7364
698	all	100
698	games	31.7364
699	all	100
699	android	35.81115
699	games	31.7364
700	all	100
700	nvidia	35.66807
700	games	31.7364
701	all	100
702	all	100
702	games	31.7364
703	all	100
703	nvidia	35.66807
703	games	31.7364
704	all	100
704	streaming	27.29296
704	games	31.7364
705	all	100
705	android	27.88519
705	stream	27.31586
705	nvidia	35.66807
705	games	31.7364
706	all	100
706	controller	28.56096
706	feels	8.528302
707	all	100
707	stream	27.31586
707	games	31.7364
707	plex	42.18784
707	game	26.56835
707	apps	31.21547
708	all	100
708	games	31.7364
709	all	100
709	android	35.81115
709	game	26.56835
710	all	100
710	game	26.56835
711	all	100
711	controller	28.56096
712	all	100
712	controller	28.56096
712	gaming	27.7613
713	all	100
713	streaming	27.29296
713	gaming	27.7613
714	all	100
714	controller	28.56096
714	nvidia	35.66807
714	games	31.7364
715	all	100
715	gamestream	28.78266
715	games	31.7364
716	all	100
716	gaming	27.7613
717	all	100
717	gaming	27.7613
718	all	100
718	stream	27.31586
718	games	31.7364
719	all	100
719	geforce	29.801
719	game	26.56835
720	all	100
720	controller	28.56096
720	nvidia	35.66807
721	all	100
721	gaming	27.7613
721	video	14.5936
722	all	100
722	streaming	32.39369
723	all	100
723	games	31.7364
724	all	100
724	android	35.81115
724	gaming	27.7613
725	all	100
725	gaming	27.7613
726	all	100
726	controller	28.56096
726	games	31.7364
727	all	100
727	games	31.7364
728	all	100
728	gaming	27.7613
729	all	100
729	stream	27.31586
729	nvidia	35.66807
729	games	31.7364
730	all	100
730	streaming	27.29296
730	gaming	27.7613
731	all	100
731	geforce	29.801
731	games	31.7364
732	all	100
732	controller	28.56096
732	gaming	27.7613
733	all	100
734	all	100
734	android	35.81115
734	games	31.7364
735	all	100
735	streaming	27.29296
735	gaming	27.7613
736	all	100
736	remote	28.54707
736	gaming	27.7613
737	all	100
737	controller	28.56096
737	games	31.7364
737	play	7.710384
737	kids	15.28897
738	all	100
738	controller	28.56096
738	games	31.7364
739	all	100
739	game	26.56835
740	all	100
740	games	31.7364
741	all	100
741	streaming	27.29296
741	game	26.56835
742	all	100
742	controller	28.56096
742	game	26.56835
743	all	100
743	streaming	27.29296
743	games	31.7364
744	all	100
744	games	31.7364
745	all	100
745	controller	28.56096
745	games	31.7364
746	all	100
746	easy to use	66.92336
746	controller	28.56096
746	game	26.56835
747	all	100
747	streaming	27.29296
747	videos	14.39745
747	games	31.7364
748	all	100
748	streaming	27.29296
748	nvidia	35.66807
748	gaming	27.7613
749	all	100
749	games	31.7364
750	all	100
750	lightspeed	25.31273
750	nvidia	35.66807
750	games	31.7364
751	all	100
751	games	31.7364
752	all	100
752	gaming	27.7613
753	all	100
753	controller	28.56096
754	all	100
754	games	31.7364
755	all	100
755	streaming	27.29296
755	gaming	27.7613
756	all	100
756	android	35.81115
756	games	31.7364
757	all	100
757	games	31.7364
758	all	100
758	games	31.7364
759	all	100
759	gamestream	28.78266
759	stream	27.31586
759	nvidia	35.66807
759	game	26.56835
760	all	100
760	controller	28.56096
760	games	31.7364
761	all	100
761	lightspeed	25.31273
761	nvidia	35.66807
761	games	31.7364
762	all	100
762	games	31.7364
763	all	100
763	android	35.81115
763	games	31.7364
763	apps	31.21547
764	all	100
764	nvidia	35.66807
764	gaming	27.7613
765	all	100
765	stream	27.31586
765	nvidia	35.66807
765	games	31.7364
766	all	100
766	gaming	27.7613
767	all	100
767	streaming	27.29296
767	gaming	27.7613
767	4k	32.43502
768	all	100
768	games	31.7364
769	all	100
769	controller	28.56096
769	keyboard	18.57645
769	mouse	15.17577
769	games	31.7364
769	work	5.154825
769	pc	8.614049
770	all	100
770	nvidia	35.66807
770	gaming	27.7613
771	all	100
771	streaming	27.29296
771	gaming	27.7613
772	all	100
772	gaming	27.7613
773	all	100
773	geforce	29.801
773	nvidia	35.66807
773	gaming	27.7613
774	all	100
774	play store	60.52608
774	games	31.7364
775	all	100
775	games	31.7364
775	4k	32.43502
776	all	100
776	gaming	27.7613
777	all	100
777	gaming	27.7613
778	all	100
778	gaming	27.7613
778	games	31.7364
779	all	100
779	streaming	32.39369
779	geforce	29.801
779	android	35.81115
779	games	31.7364
780	all	100
780	games	31.7364
781	all	100
781	gamestream	28.78266
781	geforce	29.801
781	android	27.88519
781	games	31.7364
782	all	100
782	games	31.7364
783	all	100
783	stream	27.31586
783	game	26.56835
784	all	100
784	games	31.7364
785	all	100
785	game	26.56835
786	all	100
786	controller	28.56096
786	game	26.56835
787	all	100
787	games	31.7364
788	all	100
788	games	31.7364
789	all	100
789	controller	28.56096
789	game	26.56835
790	all	100
790	controller	28.56096
790	gaming	27.7613
790	tv	18.48458
791	all	100
792	all	100
792	stream	27.31586
792	nvidia	35.66807
792	games	31.7364
793	all	100
793	controller	28.56096
793	game	26.56835
794	all	100
794	gaming	27.7613
795	all	100
795	controller	28.56096
795	gaming	27.7613
795	apps	31.21547
796	all	100
796	streaming	27.29296
796	nvidia	35.66807
796	games	31.7364
796	game	26.56835
797	all	100
797	game	26.56835
798	all	100
798	geforce	29.801
798	games	31.7364
799	all	100
800	all	100
801	all	100
801	game	26.56835
802	all	100
802	controller	28.56096
803	all	100
803	google play	53.70535
803	play store	60.52608
803	assistant	30.47782
804	all	100
804	gaming	27.7613
804	games	31.7364
805	all	100
805	streaming	27.29296
805	game	26.56835
806	all	100
806	play store	60.52608
806	games	31.7364
806	apps	31.21547
807	all	100
807	game	26.56835
808	all	100
808	games	31.7364
808	apps	31.21547
809	all	100
809	controller	28.56096
809	remote	28.54707
809	gaming	27.7613
810	all	100
810	gamestream	28.78266
810	game	26.56835
811	all	100
811	controller	26.62076
811	remote	28.54707
812	all	100
812	remote	28.54707
813	all	100
813	remote	28.54707
814	all	100
814	remote	28.54707
815	all	100
815	remote	28.54707
816	all	100
816	remote	28.54707
817	all	100
817	remote	28.54707
817	gaming	27.7613
818	all	100
818	remote	28.54707
819	all	100
819	controller	26.62076
819	remote	28.54707
819	game	17.7439
820	all	100
820	controller	26.62076
820	slider	19.86374
820	remote	28.54707
820	game	17.7439
821	all	100
821	responsive	17.21128
821	remote	28.54707
822	all	100
822	remote	28.54707
823	all	100
823	remote	28.54707
824	all	100
824	remote and controller	71.40759
824	responsive	17.21128
825	all	100
825	remote	28.54707
826	all	100
826	remote	28.54707
827	all	100
827	controller	28.56096
827	remote	28.54707
827	games	31.7364
828	all	100
828	remote	28.54707
829	all	100
829	remote	28.54707
830	all	100
830	remote	28.54707
831	all	100
831	remote and controller	71.40759
832	all	100
832	remote	28.54707
833	all	100
833	remote and controller	71.40759
833	assistant	34.81524
833	android	35.81115
834	all	100
834	controller	26.62076
834	remote	28.54707
835	all	100
835	remote	28.54707
836	all	100
836	remote	28.54707
837	all	100
837	shield	23.23559
837	remote	28.54707
837	nvidia	21.48412
838	all	100
838	remotes	21.37016
839	all	100
839	control	19.40601
839	remote	28.54707
840	all	100
840	remote and controller	71.40759
841	all	100
841	remote	28.54707
842	all	100
842	remote	28.54707
843	all	100
843	remote	28.54707
844	all	100
844	remote	28.54707
845	all	100
845	remote	28.54707
845	gaming	27.7613
846	all	100
846	responsive	17.21128
846	remote	28.54707
847	all	100
847	remote	28.54707
848	all	100
848	controller	26.62076
848	remote	28.54707
849	all	100
849	remote	28.54707
850	all	100
850	remote	28.54707
851	all	100
851	harmony	22.53726
851	control	19.40601
852	all	100
852	controller	26.62076
852	remote	28.54707
852	nvidia	40.76477
853	all	100
853	remote	28.54707
854	all	100
854	play pause	73.7504
854	buttons	14.30488
854	volume	18.55774
854	remote	28.54707
855	all	100
855	remote and controller	71.40759
855	shield	23.23559
856	all	100
856	keyboard	18.57645
856	remote	28.54707
857	all	100
857	bluetooth	11.88306
857	remote	28.54707
857	works	6.462205
858	all	100
858	remote	28.54707
859	all	100
859	controller	26.62076
859	remote	28.54707
860	all	100
860	remotes	21.37016
861	all	100
861	control	19.40601
861	remote	28.54707
862	all	100
862	controller	26.62076
862	remote	28.54707
863	all	100
863	responsive	17.21128
863	remote	28.54707
864	all	100
864	remote	28.54707
865	all	100
865	power button	54.30181
865	remotes	21.37016
866	all	100
866	remote	28.54707
867	all	100
867	remote	28.54707
868	all	100
868	remote	28.54707
869	all	100
869	remotes	21.37016
870	all	100
870	controller	26.62076
870	remote	28.54707
871	all	100
871	remote	28.54707
872	all	100
872	remote	28.54707
873	all	100
873	harmony	22.53726
873	shield	23.23559
873	remote	28.54707
874	all	100
874	remote	28.54707
875	all	100
875	remote	28.54707
876	all	100
876	remote	28.54707
877	all	100
877	remote	28.54707
878	all	100
878	remote	28.54707
879	all	100
879	remote	28.54707
880	all	100
880	remote	28.54707
881	all	100
881	remote	28.54707
882	all	100
882	play pause	73.7504
882	buttons	14.30488
882	remote	28.54707
883	all	100
883	keyboard	18.57645
883	control	19.40601
883	remote	28.54707
883	app	9.825978
884	all	100
884	control	19.40601
884	remote	28.54707
885	all	100
885	slider	19.86374
885	remote	28.54707
886	all	100
886	remote	28.54707
887	all	100
887	controller	26.62076
887	remote	28.54707
888	all	100
888	remote	28.54707
889	all	100
889	remotes	21.37016
890	all	100
890	remote	28.54707
891	all	100
891	control	19.40601
891	remote	28.54707
892	all	100
892	remote	28.54707
893	all	100
893	remote	28.54707
894	all	100
894	control	19.40601
894	remote	28.54707
895	all	100
895	control	19.40601
895	remote	28.54707
896	all	100
896	remote	28.54707
897	all	100
897	battery	9.03019
897	remote	28.54707
897	week	8.494993
897	new	6.287624
898	all	100
898	remote	28.54707
899	all	100
899	remote	28.54707
900	all	100
900	google play	53.70535
900	control	19.40601
900	remote	28.54707
900	apps	31.21547
901	all	100
901	minutes	8.402826
901	battery	9.03019
901	remote	28.54707
901	lasted	9.932794
901	30	8.945242
902	all	100
902	remote	28.54707
903	all	100
903	remote	28.54707
904	all	100
904	harmony	22.53726
904	remote	28.54707
905	all	100
905	remote	28.54707
906	all	100
906	control	19.40601
906	remote	28.54707
907	all	100
907	remote	28.54707
908	all	100
908	remote	28.54707
909	all	100
909	shield	23.23559
909	remote	28.54707
910	all	100
910	remote	28.54707
911	all	100
911	controller	28.56096
911	remote	28.54707
911	gaming	27.7613
912	all	100
912	controller	26.62076
912	remote	28.54707
913	all	100
913	remote	28.54707
914	all	100
914	remote	28.54707
915	all	100
915	remote	28.54707
916	all	100
916	remote	28.54707
917	all	100
917	powerful	18.58845
917	fast	18.65117
918	all	100
918	fast	18.65117
919	all	100
919	fast	18.65117
920	all	100
920	powerful	18.58845
920	fast	18.65117
921	all	100
921	fast	18.65117
922	all	100
922	fast	18.65117
923	all	100
923	fast	18.65117
924	all	100
924	powerful	18.58845
925	all	100
925	performance	17.59576
926	all	100
926	speed	15.57041
927	all	100
927	fast	18.65117
928	all	100
929	all	100
929	smooth	17.09252
929	fast	18.65117
930	all	100
930	fast	18.65117
931	all	100
931	fast	18.65117
932	all	100
932	speed	15.57041
933	all	100
933	speed	15.57041
934	all	100
935	all	100
935	gaming	27.7613
936	all	100
936	fast	18.65117
937	all	100
937	performance	17.59576
937	shield	15.83485
938	all	100
938	snappy	21.14985
939	all	100
939	fast	18.65117
940	all	100
940	responsive	15.73947
940	fast	18.65117
941	all	100
941	responsive	15.73947
941	fast	18.65117
942	all	100
942	powerful	18.58845
942	smooth	17.09252
942	apps	31.21547
943	all	100
943	smooth	17.09252
944	all	100
944	fast	18.65117
944	box	15.80623
945	all	100
945	responsive	15.73947
945	fast	18.65117
946	all	100
946	fast	18.65117
947	all	100
947	responsive	15.73947
947	fast	18.65117
948	all	100
948	snappy	21.14985
948	shield	15.83485
948	nvidia	17.27837
948	fast	18.65117
949	all	100
949	fast	18.65117
950	all	100
950	snappy	21.14985
951	all	100
951	performance	17.59576
951	rarely	12.11778
952	all	100
953	all	100
953	smooth	17.09252
954	all	100
954	fast	18.65117
955	all	100
955	performance	17.59576
956	all	100
956	fast	18.65117
957	all	100
957	performance	17.59576
958	all	100
958	smooth	17.09252
959	all	100
959	performance	17.59576
959	easy to use	66.92336
960	all	100
960	powerful	18.58845
961	all	100
961	fast	18.65117
962	all	100
962	fast	18.65117
963	all	100
963	snappy	21.14985
964	all	100
964	fast	18.65117
965	all	100
965	fast	18.65117
966	all	100
967	all	100
968	all	100
968	performance	17.59576
969	all	100
969	performance	17.59576
970	all	100
970	smooth	17.09252
971	all	100
971	speed	15.57041
971	iptv	18.87074
972	all	100
972	build quality	51.49747
972	fast	18.65117
973	all	100
973	powerful	18.58845
973	fast	18.65117
974	all	100
974	smooth	17.09252
975	all	100
975	fast	18.65117
976	all	100
976	fast	18.65117
977	all	100
977	performance	17.59576
978	all	100
979	all	100
979	performance	17.59576
980	all	100
981	all	100
981	kodi	43.55359
981	fast	18.65117
982	all	100
983	all	100
983	time	5.308853
984	all	100
985	all	100
985	nvidia	17.27837
985	fast	18.65117
986	all	100
986	speed	15.57041
987	all	100
987	easy to setup	58.03367
987	android phone	65.66054
988	all	100
988	great device	43.6543
988	streaming	23.9883
989	all	100
989	smart	15.13237
990	all	100
990	streaming device	40.73249
991	all	100
991	android tv	42.96536
992	all	100
992	streaming	23.9883
992	device	17.80915
993	all	100
993	great device	43.6543
994	all	100
994	great device	43.6543
995	all	100
995	android tv device	74.45565
995	best android tv	86.67957
996	all	100
996	easy to setup	58.03367
996	android phone	65.66054
997	all	100
997	device	17.80915
998	all	100
998	streaming device	40.73249
998	android boxes	47.32212
999	all	100
999	streaming device	40.73249
999	media	21.99581
1000	all	100
1000	android tv	42.96536
1001	all	100
1001	apple tv	44.50319
1001	shield	18.00552
1002	all	100
1002	device	17.80915
1002	tv	18.48458
1003	all	100
1003	streaming device	40.73249
1004	all	100
1004	streaming	23.9883
1005	all	100
1005	media	21.99581
1005	tv	18.48458
1006	all	100
1006	smart tv	41.9878
1007	all	100
1007	media player	63.95177
1008	all	100
1009	all	100
1009	tv	18.48458
1010	all	100
1010	streaming device	40.73249
1010	media	21.99581
1011	all	100
1011	media player	63.95177
1011	streaming	32.39369
1011	plex	42.18784
1012	all	100
1012	android phone	65.66054
1012	setup	19.72914
1012	easy	13.16196
1013	all	100
1013	apple tv	44.50319
1014	all	100
1014	android tv device	74.45565
1014	best android tv	86.67957
1015	all	100
1015	smart	15.13237
1015	boxes	18.4928
1015	tv	18.48458
1016	all	100
1016	gamestream	20.42216
1016	network	8.910509
1016	living	10.7441
1016	room	7.745659
1016	tv	18.48458
1016	4k	10.7111
1017	all	100
1017	streaming devices	50.73249
1018	all	100
1018	android tv device	74.45565
1018	best android tv	86.67957
1019	all	100
1019	device	17.80915
1020	all	100
1020	android boxes	47.32212
1020	tv	18.48458
1021	all	100
1022	all	100
1022	apple tv	44.50319
1023	all	100
1024	all	100
1024	streaming device	40.73249
1025	all	100
1025	android phone	52.46785
1025	keyboard	18.57645
1026	all	100
1026	streaming devices	50.73249
1026	android	35.81115
1027	all	100
1028	all	100
1028	android boxes	47.32212
1029	all	100
1029	media	21.99581
1029	boxes	32.40374
1030	all	100
1030	smart tv	41.9878
1031	all	100
1031	shield	18.00552
1031	tv	18.48458
1032	all	100
1032	configuration	14.29647
1032	android	35.81115
1032	device	17.80915
1032	easy	15.05709
1033	all	100
1033	device	17.80915
1033	tv	18.48458
1034	all	100
1034	device	17.80915
1034	media	21.99581
1035	all	100
1035	media	21.99581
1035	plex	42.18784
1036	all	100
1036	android tv	42.96536
1036	boxes	32.40374
1037	all	100
1037	media player	63.95177
1038	all	100
1039	all	100
1039	streaming	23.9883
1040	all	100
1040	apple tv	44.50319
1041	all	100
1041	streaming device	40.73249
1041	media player	63.95177
1042	all	100
1042	great device	43.6543
1043	all	100
1043	chromecast	17.73504
1044	all	100
1044	streaming devices	50.73249
1045	all	100
1045	device	17.80915
1045	tv	18.48458
1046	all	100
1047	all	100
1047	controller	28.56096
1047	gaming	27.7613
1047	tv	18.48458
1048	all	100
1048	smart tv	41.9878
1049	all	100
1049	tv	18.48458
1050	all	100
1050	android	35.81115
1051	all	100
1051	device	17.80915
1052	all	100
1052	device	17.80915
1053	all	100
1053	chromecast	17.73504
1054	all	100
1054	network	13.73266
1054	shield	36.59625
1055	all	100
1055	clean	12.58293
1055	fast	6.932328
1056	all	100
1056	fast	18.65117
1057	all	100
1057	4k	32.43502
1058	all	100
1058	netflix	23.13022
1058	4k	32.43502
1059	all	100
1059	4k	32.43502
1060	all	100
1060	4k	32.43502
1061	all	100
1061	content	23.91759
1061	4k	32.43502
1062	all	100
1062	netflix	23.13022
1062	4k	32.43502
1063	all	100
1063	content	23.91759
1063	4k	32.43502
1064	all	100
1064	streaming	22.54473
1064	1080p	21.69866
1064	4k	32.43502
1065	all	100
1065	4k	32.43502
1066	all	100
1066	nvidia shield tv	106.1373
1067	all	100
1067	4k	32.43502
1068	all	100
1068	4k	32.43502
1069	all	100
1069	nvidia shield tv	106.1373
1069	streaming	32.39369
1070	all	100
1070	1080p	21.69866
1070	4k	32.43502
1071	all	100
1072	all	100
1072	shield tv	49.0689
1073	all	100
1073	content	23.91759
1073	hdr	26.85021
1073	4k	32.43502
1074	all	100
1074	4k	32.43502
1075	all	100
1075	buffering	18.64332
1075	1080p	21.69866
1076	all	100
1076	streaming	22.54473
1076	netflix	23.13022
1076	4k	32.43502
1077	all	100
1077	shield	29.76233
1077	4k	32.43502
1078	all	100
1078	nvidia shield tv	106.1373
1079	all	100
1079	netflix	23.13022
1080	all	100
1080	android tv	42.96536
1080	assistant	34.81524
1080	4k	32.43502
1081	all	100
1081	netflix	23.13022
1081	4k	32.43502
1082	all	100
1082	4k	32.43502
1083	all	100
1083	4k	32.43502
1084	all	100
1084	hdr	26.85021
1084	4k	32.43502
1085	all	100
1085	netflix	23.13022
1085	hdr	26.85021
1085	4k	32.43502
1086	all	100
1087	all	100
1087	streaming	22.54473
1087	4k	32.43502
1088	all	100
1088	4k	32.43502
1089	all	100
1090	all	100
1090	streaming	22.54473
1090	4k	32.43502
1091	all	100
1091	nvidia shield tv	106.1373
1092	all	100
1092	4k	32.43502
1093	all	100
1094	all	100
1094	hard drive	55.45792
1094	external	12.01159
1094	usb	16.61144
1094	4k	32.43502
1095	all	100
1095	streaming	32.39369
1095	nvidia	40.76477
1095	4k	32.43502
1096	all	100
1096	streaming	27.29296
1096	gaming	27.7613
1096	4k	32.43502
1097	all	100
1098	all	100
1098	4k	32.43502
1099	all	100
1099	1080p	21.69866
1099	4k	32.43502
1100	all	100
1100	netflix	23.13022
1100	hdr	26.85021
1100	4k	32.43502
1101	all	100
1101	shield	29.76233
1101	hdr	26.85021
1101	4k	32.43502
1102	all	100
1102	upscaling	21.08426
1102	1080p	21.69866
1103	all	100
1103	content	23.91759
1103	hdr	26.85021
1103	4k	32.43502
1104	all	100
1104	hdr	26.85021
1104	4k	32.43502
1105	all	100
1105	nvidia shield	58.03405
1105	hdr	26.85021
1105	4k	32.43502
1106	all	100
1106	content	23.91759
1106	shield	29.76233
1107	all	100
1107	shield	29.76233
1107	1080p	21.69866
1108	all	100
1108	games	31.7364
1108	4k	32.43502
1109	all	100
1109	4k	32.43502
1110	all	100
1111	all	100
1111	netflix	23.13022
1111	4k	32.43502
1112	all	100
1112	hdmi	20.61242
1112	4k	32.43502
1113	all	100
1113	nvidia shield tv	106.1373
1113	movies	16.01513
1114	all	100
1115	all	100
1115	4k	32.43502
1116	all	100
1116	netflix	23.13022
1116	content	23.91759
1116	4k	32.43502
1117	all	100
1117	quality	9.241168
1117	picture	15.4014
1117	shield	29.76233
1117	1080p	21.69866
1118	all	100
1118	upscaling	21.08426
1118	shield	29.76233
1119	all	100
1119	upscaling	21.08426
1119	streaming	22.54473
1119	netflix	23.13022
1119	4k	32.43502
1120	all	100
1120	ports	19.24178
1120	hdmi	20.61242
1121	all	100
1121	android tv	42.96536
1121	canada	34.42183
1121	4k	32.43502
1122	all	100
1122	easy to set	64.31668
1122	super	14.47485
1123	all	100
1123	user friendly	60.87463
1124	all	100
1124	worth the money	61.19465
1124	easy to use	66.92336
1124	super	14.47485
1125	all	100
1125	user friendly	60.87463
1126	all	100
1126	easy to use	66.92336
1127	all	100
1127	easy to setup	58.03367
1127	android phone	65.66054
1128	all	100
1128	user friendly	60.87463
1129	all	100
1129	interface	14.74239
1129	super	14.47485
1129	user	18.41505
1129	easy	15.05709
1130	all	100
1130	easy to set	64.31668
1131	all	100
1131	easy to use	66.92336
1131	super	14.47485
1132	all	100
1132	easy to install	71.0974
1133	all	100
1133	easy	15.05709
1134	all	100
1134	easy	15.05709
1135	all	100
1135	easy to use	66.92336
1136	all	100
1136	easy to use	66.92336
1136	streams	14.78043
1137	all	100
1137	navigate	15.82373
1137	easy	15.05709
1138	all	100
1138	easy to use	66.92336
1139	all	100
1139	easy to set	64.31668
1139	super	14.47485
1140	all	100
1140	easy to use	66.92336
1141	all	100
1141	easy to setup	58.03367
1141	super	14.47485
1142	all	100
1143	all	100
1143	easy to use	66.92336
1143	interface	14.74239
1143	setup	19.72914
1144	all	100
1144	easy to use	66.92336
1145	all	100
1145	easy to use	66.92336
1146	all	100
1146	user friendly	60.87463
1146	easy to setup	58.03367
1147	all	100
1147	setup	19.72914
1148	all	100
1148	breeze	11.54729
1148	set	11.43573
1149	all	100
1149	easy to use	66.92336
1150	all	100
1150	setup	19.72914
1150	easy	15.05709
1151	all	100
1151	easy to use	66.92336
1151	setup	19.72914
1152	all	100
1152	interface	14.74239
1153	all	100
1153	simple	9.975943
1153	set	11.43573
1154	all	100
1154	easy to use	66.92336
1155	all	100
1155	easy to install	71.0974
1156	all	100
1156	fast	18.65117
1157	all	100
1157	easy to setup	58.03367
1157	android phone	65.66054
1158	all	100
1158	easy to setup	58.03367
1159	all	100
1159	easy to use	66.92336
1160	all	100
1160	easy to set	62.3221
1161	all	100
1161	easy to install	71.0974
1161	kodi	43.55359
1162	all	100
1162	simple	9.975943
1162	setup	19.72914
1163	all	100
1163	easy to set	62.3221
1163	apps	31.21547
1164	all	100
1164	setup	19.72914
1164	easy	15.05709
1165	all	100
1165	easy to use	66.92336
1165	navigate	15.82373
1166	all	100
1166	easy to use	66.92336
1167	all	100
1167	user friendly	60.87463
1168	all	100
1168	easy	15.05709
1169	all	100
1169	user friendly	60.87463
1170	all	100
1170	easy to install	71.0974
1170	super	14.47485
1170	kodi	43.55359
1171	all	100
1171	setup	19.72914
1172	all	100
1173	all	100
1173	configuration	14.29647
1173	easy	15.05709
1174	all	100
1174	performance	17.59576
1174	easy to use	66.92336
1175	all	100
1175	easy to use	66.92336
1175	controller	28.56096
1175	game	26.56835
1176	all	100
1176	easy to use	66.92336
1176	streams	14.78043
1177	all	100
1177	easy to set	62.3221
1178	all	100
1178	configuration	14.29647
1178	android	35.81115
1178	device	17.80915
1178	easy	15.05709
1179	all	100
1180	all	100
1180	setup	19.72914
1180	easy	15.05709
1181	all	100
1182	all	100
1183	all	100
1183	navigate	15.82373
1183	easy	15.05709
1184	all	100
1184	super	14.47485
1185	all	100
1186	all	100
1186	user	18.41505
1187	all	100
1187	worth the money	61.19465
1188	all	100
1188	worth the money	61.19465
1189	all	100
1189	worth the money	61.19465
1189	easy to use	66.92336
1189	super	14.47485
1190	all	100
1190	worth the extra	70.08434
1191	all	100
1191	worth the price	54.23471
1192	all	100
1192	worth the price	54.23471
1193	all	100
1193	worth the price	54.23471
1194	all	100
1194	worth the extra	70.08434
1194	money	16.67973
1195	all	100
1195	worth	20.65742
1195	price	11.65451
1196	all	100
1196	worth the money	61.19465
1197	all	100
1197	worth the extra	70.08434
1197	money	16.67973
1198	all	100
1198	worth the money	61.19465
1199	all	100
1199	worth the money	61.19465
1200	all	100
1200	worth	20.65742
1201	all	100
1201	spent	14.21238
1201	money	16.67973
1202	all	100
1202	spent	14.21238
1202	money	16.67973
1203	all	100
1204	all	100
1204	worth the extra	70.08434
1204	money	16.67973
1205	all	100
1206	all	100
1206	worth the money	61.19465
1207	all	100
1207	worth every penny	91.0797
1208	all	100
1208	worth	20.65742
1208	money	16.67973
1209	all	100
1209	premium	14.66209
1209	price	11.65451
1210	all	100
1210	premium	14.66209
1210	worth	20.65742
1210	price	11.65451
1211	all	100
1211	worth the price	54.23471
1212	all	100
1212	worth every penny	91.0797
1213	all	100
1213	worth every penny	91.0797
1214	all	100
1214	worth	20.65742
1214	every	14.05004
1214	cent	15.11346
1215	all	100
1215	worth the extra	70.08434
1216	all	100
1217	all	100
1217	worth	20.65742
1218	all	100
1218	price	11.65451
1219	all	100
1219	worth	20.65742
1219	price	11.65451
1220	all	100
1220	worth	20.65742
1220	spent	14.21238
1220	every	14.05004
1220	cent	15.11346
1221	all	100
1221	worth	20.65742
1221	penny	21.07225
1221	every	14.05004
1221	pay	12.44437
1222	all	100
1222	worth the money	61.19465
1223	all	100
1223	worth	20.65742
1223	price	11.65451
1224	all	100
1224	price	11.65451
1225	all	100
1225	worth the price	54.23471
1225	premium	14.66209
1226	all	100
1226	worth	20.65742
1226	spent	14.21238
1226	every	14.05004
1227	all	100
1227	money	16.67973
1228	all	100
1228	pay	12.44437
1229	all	100
1229	pay	12.44437
1230	all	100
1230	price	11.65451
